Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4043,Trench Coat,164.0,2023-06-10,3.9,Cash
4066,Umbrella,172.0,2023-03-18,3.9,Credit Card
4072,Romper,107.0,2023-05-25,4.7,Credit Card
4076,Raincoat,,2023-06-20,4.7,Credit Card
4067,Overalls,91.0,2023-08-12,3.5,Cash
4061,Raincoat,48.0,2023-05-01,1.1,Cash
4051,Belt,188.0,2023-06-24,2.7,Cash
4084,Overalls,22.0,2023-01-25,3.1,Credit Card
4038,Tie,110.0,2023-01-07,2.8,Credit Card
4026,Tie,162.0,2023-03-24,4.2,Credit Card
4054,Overalls,33.0,2023-04-01,1.4,Credit Card
3963,Jeans,84.0,2023-09-20,2.1,Credit Card
4002,Sun Hat,47.0,2023-05-18,2.1,Credit Card
4070,Jeans,,2022-10-08,3.7,Cash
4016,Jumpsuit,,2023-06-08,1.6,Credit Card
4024,Tie,22.0,2023-05-16,1.0,Credit Card
4122,Hoodie,77.0,2023-01-30,4.9,Credit Card
3976,Tunic,,2022-11-22,2.1,Credit Card
4048,Blouse,188.0,2022-12-28,4.4,Credit Card
3978,Flip-Flops,,2023-09-03,3.8,Credit Card
4032,Blazer,,2023-01-21,4.9,Cash
4085,Boots,134.0,2022-11-22,4.4,Credit Card
4088,Slippers,156.0,2023-03-16,,Cash
4096,Trench Coat,,2023-03-19,3.6,Credit Card
4121,Swimsuit,198.0,2023-03-25,1.9,Credit Card
3977,Blouse,72.0,2023-08-21,3.4,Credit Card
4027,Flip-Flops,,2022-10-23,3.8,Cash
4015,Polo Shirt,92.0,2023-09-15,1.1,Cash
3982,Sunglasses,157.0,2023-03-13,,Credit Card
3987,Cardigan,,2023-05-15,1.5,Cash
3975,Sweater,118.0,2023-09-13,2.7,Cash
4049,Tunic,58.0,2022-10-18,2.3,Cash
3966,Vest,162.0,2023-04-03,2.2,Cash
4096,Blouse,88.0,2022-12-06,1.8,Credit Card
4008,Vest,,2023-08-27,,Cash
4042,Wallet,123.0,2022-11-18,4.6,Cash
4007,T-shirt,122.0,2023-06-27,1.1,Cash
4041,Overalls,,2023-06-03,4.7,Credit Card
4021,Tunic,61.0,2023-08-14,2.4,Cash
4034,Flannel Shirt,49.0,2023-08-06,1.9,Credit Card
4027,Overalls,31.0,2023-09-12,1.2,Credit Card
4005,Sweater,,2023-01-23,1.2,Cash
4111,Hoodie,,2023-06-23,4.9,Cash
3992,Sweater,47.0,2023-02-19,4.4,Credit Card
4096,Sneakers,83.0,2023-09-30,,Cash
4023,Backpack,,2023-02-22,1.5,Cash
3959,Skirt,38.0,2023-02-13,3.6,Credit Card
4033,Trousers,130.0,2022-10-24,2.4,Credit Card
4029,Loafers,,2023-03-10,4.5,Credit Card
4045,Skirt,147.0,2023-04-08,3.7,Cash
4060,Cardigan,149.0,2023-06-19,1.9,Credit Card
4060,Sunglasses,76.0,2023-07-04,2.1,Credit Card
4105,Onesie,169.0,2023-01-17,1.5,Cash
3960,Tank Top,46.0,2022-11-24,4.6,Cash
4077,Trousers,181.0,2022-11-10,3.0,Credit Card
4088,Sweater,,2023-03-10,3.6,Cash
3995,Shorts,179.0,2022-11-03,4.6,Cash
4058,Poncho,75.0,2023-03-08,1.3,Credit Card
4015,Slippers,,2023-06-06,3.7,Cash
4015,Umbrella,188.0,2022-10-28,2.5,Credit Card
4010,Trench Coat,23.0,2023-08-31,1.7,Cash
4078,Poncho,12.0,2023-09-26,2.9,Cash
4016,Romper,,2022-11-23,4.3,Credit Card
4089,Sweater,179.0,2022-12-19,2.7,Cash
4107,Tank Top,178.0,2023-01-26,3.2,Cash
4098,Scarf,37.0,2023-08-29,4.2,Credit Card
4076,Flannel Shirt,,2023-03-16,1.2,Credit Card
4075,Pants,176.0,2022-10-27,,Cash
4044,Sun Hat,107.0,2023-01-11,4.2,Credit Card
3978,Poncho,191.0,2023-04-25,1.4,Credit Card
4037,Kimono,,2023-07-03,4.1,Cash
4005,Blouse,162.0,2023-05-17,,Credit Card
4066,Gloves,57.0,2022-11-29,3.1,Cash
4063,Umbrella,,2023-03-17,3.1,Cash
4010,Handbag,153.0,2023-08-19,3.7,Credit Card
4069,Pants,15.0,2023-04-21,1.6,Cash
4072,Blazer,,2023-07-02,,Cash
4099,Handbag,88.0,2023-08-06,4.9,Cash
3964,Blazer,110.0,2022-11-09,2.9,Cash
4052,Camisole,14.0,2022-10-21,1.2,Cash
3992,T-shirt,100.0,2023-07-27,2.0,Credit Card
4104,Kimono,87.0,2023-08-25,1.9,Credit Card
3989,Flip-Flops,138.0,2023-05-14,,Cash
4035,Tank Top,25.0,2023-05-20,,Credit Card
3959,Socks,109.0,2023-08-14,2.4,Cash
4084,Shorts,17.0,2023-05-18,2.1,Cash
4047,Jacket,81.0,2023-07-04,4.2,Cash
4043,T-shirt,97.0,2022-10-29,3.8,Cash
4014,Pants,178.0,2022-12-13,,Cash
4064,Loafers,,2023-01-28,1.7,Cash
4065,Shorts,143.0,2023-08-25,3.1,Cash
4060,Flannel Shirt,166.0,2023-03-05,2.7,Credit Card
4094,Skirt,185.0,2023-08-19,2.0,Credit Card
4033,Boots,71.0,2023-02-15,,Credit Card
4040,Scarf,119.0,2023-04-02,1.0,Credit Card
4107,Skirt,164.0,2023-05-08,3.7,Cash
3962,Onesie,148.0,2023-06-21,1.8,Credit Card
4102,Jeans,,2023-02-28,4.3,Credit Card
3965,Trench Coat,158.0,2023-02-13,2.8,Cash
3992,Bowtie,61.0,2023-04-30,2.7,Credit Card
3996,Vest,89.0,2023-06-01,4.3,Cash
4041,Sweater,144.0,2023-07-23,,Cash
4102,Shorts,120.0,2023-03-01,3.1,Cash
4118,Blazer,47.0,2022-10-14,3.8,Credit Card
4111,Vest,154.0,2023-01-28,1.1,Credit Card
4112,Onesie,91.0,2023-05-06,2.6,Credit Card
4103,Hat,,2023-05-08,2.2,Cash
4057,Boots,194.0,2023-03-03,3.4,Cash
4054,Polo Shirt,,2022-10-13,4.2,Credit Card
4009,Sandals,47.0,2022-11-04,,Cash
4057,Flip-Flops,91.0,2023-05-11,3.7,Credit Card
3973,Umbrella,115.0,2023-01-21,2.0,Cash
4093,Bowtie,87.0,2022-12-09,,Cash
4055,Wallet,173.0,2023-08-11,3.3,Cash
4005,Flip-Flops,80.0,2023-03-14,4.8,Credit Card
4078,Shorts,,2023-06-04,,Credit Card
3984,Belt,,2023-01-21,4.0,Credit Card
4041,Pants,,2023-06-14,3.5,Credit Card
4102,Handbag,,2023-06-18,1.0,Cash
4072,Jeans,167.0,2023-09-05,5.0,Cash
4120,Hat,155.0,2023-01-16,,Cash
4034,Pants,162.0,2022-12-01,1.2,Cash
3980,Poncho,185.0,2023-04-01,3.0,Credit Card
4000,Wallet,,2023-07-27,2.2,Cash
3983,Boots,,2023-06-14,4.3,Cash
4098,Coat,44.0,2023-04-07,2.6,Credit Card
4002,Trench Coat,164.0,2023-05-21,5.0,Credit Card
3965,Poncho,176.0,2023-09-28,3.6,Cash
4111,Tank Top,109.0,2022-12-23,3.4,Cash
4082,Polo Shirt,45.0,2023-08-05,4.3,Cash
3963,Socks,,2023-09-27,3.2,Credit Card
4004,Onesie,114.0,2023-09-09,2.6,Credit Card
4007,Onesie,13.0,2022-12-16,1.4,Credit Card
3974,Cardigan,115.0,2023-09-06,2.1,Cash
4055,Cardigan,181.0,2023-05-14,,Credit Card
4029,Wallet,62.0,2023-01-29,2.1,Credit Card
4009,Skirt,,2022-11-24,1.7,Credit Card
4016,Slippers,122.0,2023-06-19,1.7,Cash
4031,Kimono,135.0,2023-04-21,4.9,Credit Card
4091,Swimsuit,127.0,2023-07-15,3.4,Credit Card
3974,Wallet,119.0,2023-01-16,4.6,Cash
4073,Sneakers,20.0,2023-09-30,2.8,Credit Card
3971,Vest,107.0,2022-10-21,,Cash
4051,Pajamas,110.0,2022-12-10,4.6,Credit Card
4089,Tank Top,200.0,2023-07-18,2.7,Cash
3959,Skirt,147.0,2022-11-16,3.6,Cash
4000,Overalls,190.0,2023-03-20,,Credit Card
4040,Tie,143.0,2023-07-15,3.1,Credit Card
4062,Belt,,2023-04-08,3.2,Cash
4057,Pants,20.0,2023-09-28,1.4,Cash
3997,Jeans,72.0,2023-09-05,,Credit Card
3985,Cardigan,111.0,2023-03-06,3.7,Cash
3990,Overalls,20.0,2023-08-26,,Cash
4094,Shorts,142.0,2022-12-24,3.5,Cash
4064,Sunglasses,22.0,2023-01-26,,Credit Card
4079,Pajamas,,2023-01-26,4.7,Cash
3974,T-shirt,87.0,2022-12-30,4.2,Credit Card
4056,Slippers,83.0,2023-03-04,3.7,Credit Card
4009,Blazer,118.0,2022-11-17,3.3,Credit Card
3990,Dress,23.0,2023-04-12,4.5,Credit Card
4009,Backpack,46.0,2023-04-10,2.8,Credit Card
4036,Backpack,175.0,2022-11-06,1.4,Credit Card
4067,Wallet,194.0,2023-07-10,4.9,Cash
4078,Flip-Flops,56.0,2023-03-28,3.2,Cash
3997,Bowtie,188.0,2023-08-18,4.9,Credit Card
4111,Dress,110.0,2023-02-09,3.0,Cash
4104,Raincoat,125.0,2023-07-04,4.4,Credit Card
4036,Blouse,,2023-02-05,4.7,Credit Card
4107,Overalls,192.0,2023-07-27,2.2,Credit Card
4008,Camisole,126.0,2023-05-11,4.0,Credit Card
4085,Overalls,,2023-04-19,4.5,Credit Card
4074,Sneakers,176.0,2022-10-14,3.1,Cash
4027,T-shirt,51.0,2023-05-28,3.3,Credit Card
4008,Coat,41.0,2023-01-16,3.0,Cash
3958,Raincoat,,2023-03-04,1.0,Cash
3993,Trench Coat,172.0,2023-02-28,4.2,Credit Card
4071,Trench Coat,144.0,2023-04-16,1.2,Credit Card
3973,Scarf,196.0,2023-05-31,2.9,Cash
4059,Raincoat,140.0,2023-09-30,,Credit Card
4111,Romper,50.0,2023-02-09,4.4,Credit Card
4020,Flannel Shirt,107.0,2023-04-19,1.3,Cash
4091,Pajamas,,2022-12-31,1.4,Credit Card
4041,Trench Coat,,2022-12-03,1.3,Credit Card
4102,Jacket,178.0,2023-03-27,4.6,Credit Card
4082,Hat,51.0,2023-08-21,3.4,Credit Card
4074,Backpack,55.0,2023-07-22,3.4,Credit Card
4075,Pants,23.0,2023-04-02,4.6,Credit Card
4104,Raincoat,89.0,2023-07-07,3.9,Credit Card
3967,Backpack,124.0,2023-02-24,4.8,Cash
3980,Camisole,56.0,2023-08-30,4.4,Credit Card
4030,Sunglasses,,2022-11-13,1.2,Credit Card
4122,Trousers,,2023-08-19,,Credit Card
4073,Overalls,169.0,2023-06-08,3.9,Cash
4045,Romper,13.0,2023-02-16,4.2,Credit Card
4033,Blouse,137.0,2023-08-10,2.7,Credit Card
4057,Sneakers,11.0,2022-11-29,1.2,Credit Card
4113,Tunic,136.0,2023-05-07,3.6,Cash
4001,Wallet,160.0,2022-11-03,2.1,Cash
4063,Blazer,126.0,2023-05-16,3.8,Credit Card
4020,Vest,30.0,2022-10-03,2.3,Credit Card
4002,Jacket,11.0,2023-03-23,1.4,Credit Card
4115,Backpack,150.0,2022-10-08,3.3,Cash
4067,Onesie,170.0,2022-12-23,3.6,Credit Card
4074,Pajamas,63.0,2022-12-25,1.7,Cash
4055,Onesie,,2022-11-10,4.5,Cash
4003,Loafers,,2023-06-21,3.8,Credit Card
4102,Wallet,19.0,2023-09-07,3.4,Credit Card
3981,Hat,,2022-11-19,2.0,Cash
4057,Sunglasses,,2023-04-27,3.4,Credit Card
3968,Romper,164.0,2023-07-18,,Cash
4018,Trench Coat,32.0,2023-07-11,2.2,Credit Card
3997,Jumpsuit,,2022-11-07,,Cash
4027,Wallet,55.0,2023-08-28,,Credit Card
4117,Flannel Shirt,,2023-02-25,1.4,Cash
4094,Sandals,179.0,2022-11-21,4.9,Cash
4031,Blouse,162.0,2023-01-26,4.0,Cash
3974,Tank Top,153.0,2023-03-04,2.6,Cash
4012,Leggings,,2023-02-19,1.5,Credit Card
4083,Slippers,158.0,2023-09-08,3.3,Credit Card
4062,Slippers,19.0,2023-06-04,1.9,Credit Card
4098,Raincoat,,2023-04-17,3.1,Credit Card
3988,Slippers,104.0,2023-09-24,3.5,Cash
4051,Flip-Flops,27.0,2022-10-31,1.5,Cash
3976,Vest,150.0,2023-09-28,2.9,Credit Card
3983,Jacket,,2023-07-31,4.0,Cash
4086,Dress,41.0,2023-02-09,3.3,Credit Card
4040,Jeans,80.0,2023-07-16,3.5,Credit Card
4061,Camisole,115.0,2023-01-14,,Credit Card
4072,Coat,188.0,2023-09-22,1.9,Cash
3999,Gloves,24.0,2023-06-08,3.3,Credit Card
4021,Skirt,,2023-05-20,3.9,Cash
4010,Wallet,171.0,2023-02-26,4.0,Credit Card
4086,Skirt,32.0,2022-10-15,4.3,Cash
3968,Kimono,186.0,2022-12-06,4.5,Credit Card
4075,Umbrella,190.0,2023-07-31,1.4,Cash
3963,Onesie,165.0,2022-12-05,3.9,Credit Card
3975,Leggings,76.0,2023-07-03,2.4,Credit Card
4120,Tunic,169.0,2023-04-27,1.2,Cash
4075,Gloves,43.0,2023-02-26,3.2,Credit Card
4054,Jumpsuit,137.0,2023-09-07,,Cash
4044,Camisole,171.0,2023-08-24,4.3,Credit Card
4059,Boots,56.0,2023-02-02,,Cash
4006,Skirt,69.0,2023-01-13,4.6,Credit Card
4058,Hat,59.0,2022-10-16,2.2,Credit Card
3966,Camisole,,2022-12-18,1.5,Cash
3959,Pajamas,,2023-05-07,,Credit Card
4021,Tunic,40.0,2023-08-22,1.1,Credit Card
3986,Tie,63.0,2023-03-29,2.2,Credit Card
3991,Jacket,116.0,2022-10-17,,Cash
4040,Sweater,95.0,2023-07-23,2.6,Cash
4075,Flip-Flops,173.0,2023-08-28,,Cash
4081,Sandals,173.0,2023-07-28,2.9,Cash
4075,Shorts,82.0,2023-04-16,4.0,Credit Card
3974,Dress,27.0,2023-09-29,1.5,Credit Card
3978,Poncho,139.0,2023-01-05,3.2,Cash
4097,Jacket,11.0,2022-11-30,3.5,Cash
4019,Bowtie,,2023-07-14,4.8,Credit Card
4069,Tunic,111.0,2023-01-06,4.5,Credit Card
3992,Swimsuit,167.0,2023-05-02,3.2,Cash
4077,Loafers,54.0,2023-04-13,,Cash
4028,Handbag,,2023-05-21,,Credit Card
3998,Jeans,182.0,2023-05-25,3.1,Credit Card
4000,Hat,131.0,2022-12-04,4.1,Credit Card
3961,Leggings,175.0,2023-08-05,3.5,Cash
4112,Skirt,,2023-04-13,3.5,Credit Card
3982,Tank Top,,2023-05-02,3.2,Cash
4002,Bowtie,147.0,2023-05-01,3.2,Cash
4032,Pajamas,128.0,2023-05-12,2.0,Cash
3988,Blouse,115.0,2022-11-10,2.6,Credit Card
4093,Handbag,24.0,2022-10-02,2.8,Credit Card
4057,Sunglasses,86.0,2022-12-12,2.5,Credit Card
4000,Sun Hat,183.0,2023-03-11,4.6,Cash
3976,Socks,147.0,2023-04-21,,Cash
3959,Socks,,2023-02-02,2.0,Credit Card
4026,Sandals,94.0,2023-02-21,3.6,Credit Card
3996,Kimono,100.0,2022-12-30,3.5,Credit Card
4069,Bowtie,,2022-10-18,3.7,Cash
4048,Umbrella,,2022-12-09,,Credit Card
4002,Cardigan,96.0,2022-12-06,2.9,Credit Card
4012,Gloves,170.0,2022-12-09,3.8,Credit Card
3965,Socks,52.0,2023-09-15,3.8,Cash
4093,Poncho,109.0,2023-09-24,1.3,Credit Card
4012,Coat,,2023-01-22,,Cash
4070,Belt,,2023-02-16,1.2,Cash
3969,Flannel Shirt,88.0,2023-08-12,3.2,Cash
4119,Socks,90.0,2023-07-30,4.2,Cash
4090,Hoodie,79.0,2023-07-07,2.3,Cash
4121,Slippers,137.0,2022-10-22,3.8,Cash
3983,Jeans,105.0,2022-11-08,3.1,Cash
4056,Handbag,87.0,2023-01-16,2.5,Credit Card
4035,Wallet,87.0,2023-05-14,,Cash
4070,Skirt,,2023-05-06,1.2,Cash
3970,Scarf,19.0,2023-07-12,3.6,Cash
4110,Dress,33.0,2023-01-23,1.5,Credit Card
3958,Blouse,16.0,2023-05-05,3.3,Cash
3969,T-shirt,138.0,2023-06-08,2.2,Credit Card
4053,Swimsuit,,2023-04-03,2.5,Credit Card
4008,Jumpsuit,133.0,2023-08-14,4.1,Cash
4020,Tie,144.0,2022-10-10,3.2,Credit Card
4052,Sunglasses,93.0,2022-11-19,3.0,Credit Card
4018,Polo Shirt,,2023-06-01,,Cash
4008,Jacket,142.0,2023-05-21,2.0,Credit Card
3980,Trousers,43.0,2023-08-12,,Credit Card
3961,Hat,19.0,2022-11-07,2.2,Cash
4064,Umbrella,192.0,2023-03-18,2.5,Cash
3964,Camisole,39.0,2022-12-17,2.4,Credit Card
3960,Camisole,,2023-08-23,3.3,Cash
4043,Backpack,185.0,2023-03-06,2.2,Credit Card
4006,Flannel Shirt,32.0,2023-02-20,1.9,Credit Card
3973,Kimono,21.0,2023-04-26,4.2,Cash
4013,Socks,,2022-12-02,,Credit Card
3981,Scarf,200.0,2023-02-19,4.4,Credit Card
3999,Sunglasses,157.0,2023-03-01,4.2,Credit Card
3999,Onesie,173.0,2022-10-15,4.1,Cash
3968,Trench Coat,92.0,2023-08-13,1.7,Credit Card
4063,Raincoat,83.0,2022-12-25,3.8,Cash
4088,Raincoat,91.0,2023-01-18,,Credit Card
3984,Flip-Flops,181.0,2023-02-04,2.3,Cash
4040,Sun Hat,,2023-03-30,1.9,Credit Card
4039,Blouse,,2022-11-03,,Credit Card
4100,Jacket,13.0,2023-05-24,3.7,Credit Card
4117,Bowtie,153.0,2023-03-06,1.7,Credit Card
4005,Belt,62.0,2023-04-22,2.2,Cash
4116,Handbag,150.0,2023-04-04,4.2,Cash
4010,Pajamas,46.0,2023-05-12,4.5,Credit Card
4095,Jacket,82.0,2023-03-08,2.9,Credit Card
4058,Sunglasses,53.0,2022-12-12,4.1,Credit Card
4066,Hoodie,,2023-04-12,2.6,Credit Card
3987,Blouse,96.0,2022-10-28,1.7,Cash
4016,Flannel Shirt,22.0,2022-11-27,1.4,Credit Card
4011,Blazer,,2023-07-10,4.9,Cash
3984,Skirt,182.0,2023-04-16,4.8,Credit Card
4048,Shorts,,2023-02-05,3.1,Credit Card
4039,Kimono,32.0,2023-06-09,1.2,Cash
4001,Gloves,55.0,2022-12-06,4.9,Credit Card
3960,Sweater,161.0,2023-04-14,,Credit Card
4059,Loafers,186.0,2023-01-21,3.1,Credit Card
4037,Polo Shirt,167.0,2022-11-05,3.8,Credit Card
3960,Trousers,95.0,2023-07-19,1.5,Cash
4056,Jeans,192.0,2023-07-28,1.7,Credit Card
4011,Gloves,146.0,2023-04-02,4.8,Cash
4074,Cardigan,,2023-08-27,4.1,Cash
4013,Sandals,129.0,2023-04-15,,Cash
3973,Pajamas,33.0,2023-08-11,2.8,Cash
4028,Romper,188.0,2023-08-22,2.6,Cash
4116,Raincoat,126.0,2023-03-22,1.7,Cash
4051,Jacket,174.0,2023-04-02,1.3,Credit Card
3968,Coat,129.0,2023-07-27,4.7,Credit Card
3974,Cardigan,67.0,2022-12-21,,Cash
4012,Jacket,,2023-08-25,1.9,Credit Card
4062,Polo Shirt,76.0,2023-01-03,2.9,Cash
4034,Sunglasses,110.0,2023-06-07,2.4,Credit Card
4110,Boots,,2023-09-17,2.5,Credit Card
4084,Flannel Shirt,94.0,2023-05-14,1.2,Credit Card
3983,Flip-Flops,93.0,2023-04-12,4.9,Cash
4094,Trench Coat,17.0,2023-02-13,2.5,Credit Card
4102,Blazer,,2022-11-18,3.1,Credit Card
4000,Vest,,2023-03-03,1.5,Cash
4021,Flip-Flops,53.0,2023-08-09,4.0,Cash
3981,Sweater,99.0,2022-10-25,4.5,Cash
4110,Polo Shirt,42.0,2022-10-15,4.0,Cash
4040,Tank Top,113.0,2023-01-20,1.2,Credit Card
4118,Shorts,37.0,2023-07-09,2.7,Cash
4056,Slippers,176.0,2023-03-16,2.5,Cash
3991,Onesie,,2022-10-03,2.4,Credit Card
4042,Sandals,128.0,2023-01-01,1.8,Cash
4001,Backpack,115.0,2023-03-22,1.4,Cash
